ID	landslide	x	y	elevation	slope	relprecip	profcurv	plancurv	aspect_sin	aspect_cos	canopy	treetype	treeheight	treenumber	groundwater	precip	max_precip_3h	deposit_thickness	bedrock2	landforms2	deposit2	LogFlow
705	0	215842.5	6864862.5	484.2145654	30.712124	146.47801	0.23834285	1.896604538	-0.10940646	-0.9939971	96	2	199	981	1.5789474	103.095695	10.362457	3	4	0	1	3.2188758248682
706	0	182017.5	6785452.5	513.3948291	21.231653	130.53552	-2.9032357	2.693556309	0.941924	-0.3358261	59	2	154	679	1.5	103.2153	15.884414	3	2	1	1	5.24702407216049
707	0	163902.5	6703647.5	773.563252	31.653847	124.828896	-2.861178	-1.333843946	-0.9977039	0.06772672	84	1	124	1340	1.1590909	105.4571	6.936516	1	5	1	5	6.80239476332431
708	0	218022.5	6838242.5	397.5062769	27.635025	141.55768	1.4034586	-0.712391019	0.67115825	-0.74131405	98	1	200	961	1.1923077	108.0923	12.119399	2	5	0	1	3.46573590279973
709	0	190927.5	6765427.5	757.3026123	30.226957	150.5349	2.435625	-2.955742121	-0.760581	-0.649243	95	1	194	636	1.4473684	128.0824	14.097321	3	4	1	1	1.6094379124341
710	0	280352.5	6868537.5	610.8332593	34.017487	133.78006	0.063747466	-4.543137074	-0.74776655	-0.66396177	82	2	145	507	1.4	112.4031	13.015421	3	4	1	1	3.80666248977032
711	0	179057.5	6730837.5	707.5133618	36.00858	145.8563	-1.475353	0.261590362	-0.8009456	-0.5987371	90	2	187	999	1.3846154	104.1357	9.902791	2	5	0	1	4.14313472639153
712	0	172162.5	6789962.5	568.607959	28.431309	141.42448	0.28591168	-0.485504329	0.9998651	0.016425423	96	1	272	441	1.4166666	112.4112	17.488745	2	2	0	1	4.58496747867057
713	0	212567.5	6742352.5	504.0729395	37.80935	157.29706	-4.356643	4.434313774	-0.768354	-0.64002514	96	1	177	1450	1.2647059	155.42009	10.002805	2	4	1	1	6.30627528694802
714	0	141692.5	6929022.5	447.0929419	28.58649	122.1526	1.1426686	-0.324294239	0.9034442	0.4287058	4	3	27	43	1.2	68.7874	7.7092338	3	4	0	1	2.94443897916644
715	0	112987.5	6813042.5	460.6293225	25.19143	143.24564	-1.2275437	0.912705243	-0.9567964	0.29075864	100	3	130	1476	1.2222222	101.8662	9.935729	3	4	0	4	2.89037175789616
716	0	229752.5	6804717.5	624.9128198	36.427124	118.70168	-6.1950645	3.125140667	0.7205767	0.69337523	23	1	76	803	1.35	138.3092	14.407896	2	4	1	1	4.20469261939097
717	0	209082.5	6694947.5	435.0049927	29.561995	130.58824	-0.71980596	0.096785858	0.9855549	0.16935626	96	3	149	1775	1.3589743	122.8139	16.34503	2	4	1	1	2.484906649788
718	0	175277.5	6784977.5	523.1522534	23.741198	139.70761	-0.06063525	-2.397764206	0.39036414	0.92066056	100	1	183	1647	1.46875	108.4008	16.896154	2	2	1	1	6.34212141872115
719	0	178497.5	6730597.5	473.4882043	26.131126	146.21005	2.579821	-0.609890878	-0.81387794	-0.58103585	0	2	0	0	1.6190476	102.4664	9.902791	2	4	1	1	6.35957386867238
720	0	200287.5	6704152.5	357.5557544	23.012959	123.320015	5.4200454	-0.701863706	-0.20924318	0.9778636	70	1	152	1091	1.3428571	117.9168	14.117014	2	4	1	1	3.63758615972639
721	0	219292.5	6842207.5	518.0091992	35.496044	140.0591	1.1168737	-2.436007023	0.943914	-0.33019146	87	1	212	609	1.24	101.7096	11.212436	1	4	0	5	5.51745289646471
722	0	215282.5	6694537.5	590.8417456	28.789362	137.65659	20.6293	-6.371385098	0.6092365	0.7929886	81	1	129	1034	1.3333334	120.0099	16.01728	1	4	0	5	4.06044301054642
723	0	171767.5	6793277.5	492.8774512	30.843346	138.14569	-1.3386517	0.667378604	-0.21737692	-0.97608775	0	1	0	0	1.4285715	105.3542	14.974835	3	5	1	1	4.88280192258637
724	0	223772.5	6739567.5	544.1959863	27.408525	149.6847	-2.178223	-0.450322509	0.9992541	-0.03861604	25	1	85	920	1.3	165.875	7.9057646	2	4	1	1	6.19440539110467
725	0	220672.5	6740402.5	607.2821313	29.879833	150.35329	1.4218196	-0.323688209	-0.8121035	-0.5835134	71	2	161	696	1.2820513	157.8642	8.077465	3	4	1	1	2.56494935746154
726	0	179002.5	6720422.5	597.9461743	33.4785	133.82384	-1.1817281	-1.100907803	0.99679804	0.07996068	100	1	200	1419	1.5	112.0767	10.925017	3	4	1	1	2.30258509299405
727	0	219767.5	6851352.5	555.3166382	31.55899	147.50966	0.24101417	-0.415118635	-0.6859069	0.7276894	98	1	209	1214	1.3157895	110.7444	11.618876	2	2	0	5	2.99573227355399
728	0	252572.5	6716537.5	426.2538538	25.878162	144.93196	-0.85668385	3.879038811	-0.8902245	0.45552206	96	1	172	1599	1.6764706	134.5014	14.005619	2	4	1	1	1.38629436111989
729	0	225602.5	6757002.5	486.9634229	28.66991	137.51675	3.478318	-0.312848926	-0.008696057	-0.9999622	84	3	137	1343	1.3414634	142.3215	18.494545	2	2	1	1	5.10594547390058
731	0	147632.5	6859827.5	674.6486719	22.888817	140.3855	-1.9835387	2.104068756	-0.8767259	0.48099026	87	1	141	1626	1.3333334	79.1069	10.705096	3	4	0	1	8.65903991564447
732	0	219902.5	6735177.5	283.4594397	26.332342	152.44029	0.9450914	-1.133565784	-0.9564628	-0.29185432	60	2	132	353	1.2666667	149.68181	10.312077	3	4	1	1	5.55295958492162
733	0	210697.5	6759972.5	502.6051514	26.190306	157.87755	1.7662327	-2.651985168	0.5105981	-0.8598195	96	1	187	1490	1.3939394	149.2456	11.727958	2	4	1	1	3.49650756146648
734	0	274417.5	6730847.5	224.5057629	31.271866	154.23293	6.4189873	0.474258363	0.9536966	0.30077028	98	3	152	1996	1.3793104	137.32721	15.673789	3	4	1	1	2.19722457733622
735	0	115002.5	6793077.5	444.6007422	35.071632	163.03294	-6.954931	1.865367293	0.9930875	0.1173764	59	3	97	543	1.030303	92.101395	5.9540753	2	4	0	1	4.26267987704132
736	0	229647.5	6753102.5	353.6662183	36.489567	138.15923	-0.6947046	0.715051293	0.27181974	0.96234816	32	1	137	498	1.0344827	144.5887	17.92093	3	2	0	4	7.35115822643069
737	0	215967.5	6735822.5	338.5060168	29.586596	153.37065	0.4426543	0.745662153	0.1741451	-0.98472	82	2	197	651	1.2692307	155.8934	10.613773	1	4	0	5	4.31748811353631
738	0	225427.5	6730522.5	186.50716	21.67856	154.31133	7.3286138	-0.567716956	-0.96766794	-0.25222751	98	1	188	1531	1.2222222	155.1241	11.843191	2	4	1	1	6.07304453410041
739	0	210837.5	6693757.5	235.6927631	22.933125	131.10185	1.1005185	0.32225427	0.8097426	0.5867852	0	1	50	123	1.3333334	122.4739	17.005909	3	4	1	1	2.83321334405622
740	0	230787.5	6806517.5	488.6878699	35.705086	119.821304	3.546529	-11.37058067	0.8551708	-0.5183463	98	1	109	2419	1.3611112	137.5315	13.971624	3	4	0	1	6.19236248947487
741	0	186047.5	6713412.5	489.1136304	22.232008	125.34255	0.005550447	0.25527212	0.75483394	0.6559159	95	1	158	1720	1.3333334	97.9833	10.129317	3	4	1	1	4.77068462446567
742	0	195682.5	6710392.5	303.189574	36.660515	125.60848	-2.656313	0.441870779	0.8630997	0.5050336	79	2	114	827	1.3076923	110.2593	11.912253	1	3	0	5	2.99573227355399
743	0	147177.5	6766772.5	665.7029565	20.25118	118.85403	6.0767937	-3.089261055	-0.80058944	-0.59921324	46	3	119	399	1.4	117.8808	8.901072	3	4	0	1	5.15329159449778
744	0	215327.5	6703197.5	267.4168054	25.579632	145.06015	4.1773944	-3.717117548	0.9989017	0.04685505	50	2	108	658	1.4117647	132.2093	9.595075	3	2	0	1	2.63905732961526
745	0	215212.5	6848142.5	297.2448376	23.858936	165.78204	-0.44796056	1.280882239	0.3171423	-0.94837797	100	2	151	1676	1.4666667	122.025604	9.786202	2	4	0	5	2.484906649788
746	0	236457.5	6728942.5	456.3335962	27.357113	155.74924	1.4716953	0.23206155	0.99999964	0.000820235	100	1	221	1351	1.3157895	170.6281	12.136109	2	4	1	1	3.46573590279973
747	0	212677.5	6725102.5	428.5721301	34.538498	149.09975	1.4406477	2.922146797	-0.91225815	-0.40961576	100	3	155	2245	1.2368422	158.1789	14.346822	2	4	0	1	5.6937321388027
756	0	234267.5	6770637.5	414.0955322	32.899998	117.18101	1.3803709	2.099252701	-0.755299	-0.6553804	100	1	257	801	1.3055556	120.0594	13.777688	1	2	1	5	3.46573590279973
757	0	272862.5	6706167.5	388.3326514	26.242792	125.17398	2.0849805	-2.059052706	0.732944	0.680289	95	1	187	1693	1.6857142	132.6629	18.146183	3	4	1	1	2.19722457733622
758	0	284012.5	6873342.5	443.6026831	35.200283	117.25254	3.4898822	-0.023565069	0.52448523	-0.85141957	100	1	182	1149	1.2916666	95.0066	8.589929	3	4	0	2	1.94591014905531
759	0	252012.5	6681192.5	519.7719287	26.101748	118.02943	-4.3551497	-0.525989592	-0.9867081	-0.16250275	100	1	132	2531	1.6304348	122.5646	15.845998	3	3	1	1	9.93711573351611
760	0	194952.5	6946547.5	451.9240112	36.61619	110.64953	-0.19743964	-1.949973822	0.85640997	-0.5162964	96	3	130	1164	1.3275862	67.4285	6.1336784	2	4	0	1	4.55387689160054
761	0	212172.5	6678627.5	461.165542	28.221031	118.83553	9.583353	-0.899713099	-0.999768	0.02153851	0	2	0	0	1.3658537	108.9611	12.8565	1	5	0	5	3.89182029811063
763	0	60312.5	6729727.5	666.9973022	52.399036	106.95673	-2.33539	2.669609785	0.75331944	0.65765476	37	3	45	361	0.8358209	82.2839	3.893703	1	4	1	5	5.58724865840025
764	0	186802.5	6775977.5	597.8127637	42.742317	131.68617	0.7512771	-2.704640865	0.906677	-0.42182556	87	1	236	687	1.4	110.555	15.668325	1	2	1	5	4.35670882668959
765	0	78877.5	6777607.5	513.686134	55.52336	106.54315	41.097607	-16.91747284	-0.6232438	0.7820276	56	2	230	288	0.8472222	60.4815	9.489443	1	4	0	5	12.7675324465137
766	0	78687.5	6779267.5	508.8455151	38.403976	110.61794	-0.56238043	0.624963343	-0.95481867	0.29718903	100	3	106	1103	0.9137931	64.2548	11.171637	2	4	1	3	7.02908756414966
767	0	78622.5	6800332.5	533.100332	42.876152	121.81768	-1.2970998	0.753505647	0.3857999	0.92258245	87	2	163	516	0.96363634	67.9949	9.0884495	1	4	0	5	5.81413053182507
768	0	261862.5	6686942.5	442.9816418	31.49143	121.505844	-3.3440237	-2.19224143	-0.3650488	-0.9309884	95	3	150	1831	1.6363636	119.1641	20.11914	1	4	0	5	6.78784498230958
769	0	228077.5	6775857.5	527.2504639	36.452393	116.39485	7.065855	10.70093346	-0.8626068	-0.50587493	79	2	223	766	1.3571428	136.8028	14.023651	3	2	0	1	13.4906941277388
770	0	203212.5	6827472.5	719.1579956	27.038774	141.11244	2.4655807	-4.196235657	0.034727655	-0.9993968	98	2	172	769	1.3243244	124.4798	11.797627	3	2	1	1	3.2188758248682
771	0	279952.5	6709617.5	572.0748364	28.638325	118.71049	-2.5996783	1.274061918	0.8964565	0.44313174	90	1	238	719	1.8444444	131.5252	11.680598	3	4	1	1	4.26267987704132
772	0	231017.5	6761122.5	451.0544836	34.485886	126.756775	0.54823714	0.964008629	0.75752485	-0.65280634	100	1	212	1183	1.2	135.2944	22.681736	3	5	1	1	5.08140436498446
773	0	258632.5	6683632.5	477.5649146	30.152702	118.826744	0.8612695	-1.9375	0.9718103	-0.23576431	100	1	174	1707	1.6829268	119.4411	15.531203	1	4	1	5	2.56494935746154
774	0	92817.5	6812092.5	638.4653906	33.26679	116.493996	-6.828656	0.104331985	-0.87726736	-0.48000208	89	2	128	707	1.137931	87.0846	6.7064404	1	4	0	5	4.62497281328427
775	0	200632.5	6703302.5	529.0509497	26.607227	122.7684	1.1366088	-0.319777876	0.6390755	0.769144	53	1	133	767	1.1818181	119.5811	14.686411	2	4	1	1	3.66356164612965
776	0	182137.5	6721592.5	572.7860864	31.626577	133.35687	-5.1019597	2.09162426	-0.993465	-0.11413726	62	2	96	424	1.275	107.3185	9.2515135	2	3	1	1	4.46590811865458
777	0	188452.5	6772692.5	484.9541199	25.255863	138.22144	-0.9794768	2.293701887	-0.72642946	0.687241	89	2	153	1031	1.4411764	116.2043	13.5244255	2	4	1	1	2.39789527279837
779	0	261937.5	6698147.5	574.2792505	24.51801	131.29991	-0.2669969	2.153022766	0.5249112	0.851157	65	2	116	852	1.8571428	120.764206	20.728954	2	4	1	1	3.49650756146648
780	0	166897.5	6791972.5	644.0733325	35.86324	151.15077	2.29193	-1.422533035	-0.037708703	0.9992888	67	2	118	353	1.4285715	117.4395	15.808265	3	2	1	1	8.58335539366991
781	0	93252.5	6802942.5	537.2653247	34.340595	139.48767	-0.09997634	2.391215086	-0.21887045	0.9757539	95	2	191	842	0.9104478	78.4255	8.254237	1	3	1	5	8.87933317478603
782	0	87717.5	6793247.5	597.0828271	34.221207	140.81712	-2.2281437	0.737227321	-0.90481806	0.42579845	81	2	137	816	0.94827586	80.3949	8.777777	3	3	0	4	5.38449506278909
783	0	228142.5	6729197.5	639.4531567	34.91294	155.01472	2.2793305	1.45542419	-0.9150071	-0.40343773	87	1	195	1202	1.3829787	166.9495	12.041543	2	4	1	1	2.94443897916644
784	0	197047.5	6706257.5	559.4460181	45.055634	122.29045	-9.553527	2.371658564	0.9957774	-0.09180017	75	1	168	830	1.1777778	116.411606	12.956433	1	4	1	5	4.17438726989564
785	0	264682.5	6688752.5	552.7582739	34.26666	121.00055	4.620092	1.282474756	-0.86976266	0.49347025	34	1	117	801	1.7619047	124.28841	22.548084	1	4	1	5	6.98471632011827
786	0	271337.5	6885497.5	738.2971191	38.196087	122.70885	0.085890055	0.799972117	-0.5797597	-0.8147875	68	2	130	305	1.2826087	97.135	9.987695	3	4	0	1	5.29330482472449
787	0	148662.5	6861757.5	648.2427344	37.798504	152.91212	-0.26531234	1.347207189	0.44716212	-0.8944529	87	3	136	1192	1.2903225	65.7363	10.751837	1	2	0	5	4.99043258677874
788	0	283062.5	6723352.5	674.6224365	35.2987	131.59486	9.143389	-5.377636909	-0.5320832	-0.8466921	90	1	141	1433	1.5208334	149.72119	14.267102	1	4	0	5	2.63905732961526
789	0	177222.5	6727122.5	587.2638965	35.389027	142.7816	-1.9260463	-5.848331451	-0.38179025	0.924249	70	2	175	699	1.6363636	112.426605	10.035926	1	4	1	5	8.859647499715
790	0	281297.5	6727177.5	547.4393213	32.756405	137.98666	5.4760275	-4.898230076	0.66422915	0.747529	70	1	98	1370	1.3888888	144.2263	15.743876	2	2	1	1	5.50938833662798
791	0	267827.5	6837457.5	722.165835	37.892384	110.833015	0.01002236	-0.473581165	0.40414828	-0.9146935	93	2	149	1211	1.6578947	100.341995	20.529331	3	4	0	2	4.91265488573605
792	0	181617.5	6714752.5	641.3537842	35.290775	126.58459	-5.1331754	-2.073087215	0.7658718	0.6429933	87	1	164	774	1.2051282	113.483505	11.323307	2	4	0	1	3.66356164612965
793	0	175382.5	6740847.5	614.9825513	37.744736	155.21799	-0.9056128	1.424465299	-0.63977563	-0.7685617	100	1	224	1320	1.5862069	112.9164	10.200431	2	5	1	1	4.77912349311153
794	0	105117.5	6806547.5	637.8137524	39.277203	152.93854	2.0253122	0.871591389	-0.2135016	0.9769427	100	2	130	836	1.097561	113.496895	8.163528	1	4	0	5	4.49980967033027
795	0	153497.5	6759547.5	676.8897974	31.323713	130.0704	0.6988297	-0.133387059	0.80752873	0.58982825	98	2	148	1179	1.4615384	134.54091	9.374128	3	4	0	4	2.56494935746154
796	0	272857.5	6882827.5	771.6380762	32.605877	126.96383	-1.427602	1.805464387	0.32487947	0.9457554	15	3	51	327	1.3636364	114.6149	9.354322	2	4	1	1	5.57972982598622
797	0	132412.5	6884972.5	781.2642065	34.38694	128.21855	-0.20840779	-0.663622618	-0.14877702	-0.98887074	20	2	87	592	1.0769231	50.246098	10.132966	2	4	1	1	7.00669522683704
798	0	127222.5	6741027.5	779.9287695	33.200863	120.35192	0.48257047	0.614963055	-0.5869386	-0.8096314	7	3	29	374	1.22	108.4239	13.14186	3	4	1	4	5.78074351579233
799	0	161327.5	6752002.5	747.4708618	35.98292	144.60086	0.43379456	-0.077875368	0.5701089	0.82156914	70	1	194	519	1.4857143	123.5665	8.544281	3	4	1	1	5.73009978297357
800	0	204762.5	6874002.5	825.783728	29.230867	163.26508	-1.3554636	1.167134047	0.7578787	0.6523954	81	1	170	1077	1.6666666	89.3681	8.3042755	2	4	0	1	5.52146091786225
801	0	95812.5	6791587.5	769.6457202	30.363464	150.74161	-3.70987	2.19701457	0.67277855	0.7398439	93	3	76	2129	1.048387	79.7967	9.014482	1	3	0	5	5.48479693349065
802	0	140632.5	6881322.5	689.4794629	30.920078	159.91681	-2.5025935	0.36423257	0.20046178	0.9797015	100	3	135	1656	1.2258065	73.0701	9.638286	2	4	1	1	4.44265125649032
803	0	202982.5	6740252.5	802.7380347	27.629572	164.64241	-1.4261172	1.398882866	0.9723322	0.23360248	53	1	163	969	1.326087	166.3902	11.525919	3	4	0	1	3.73766961828337
804	0	212972.5	6719817.5	825.5251343	32.172325	148.88737	1.7745138	-1.201501727	0.95077044	0.30989605	62	3	117	1247	1.2985075	175.38121	16.444944	2	4	0	1	4.92725368515721
805	0	206792.5	6745842.5	714.5313574	25.405682	165.14473	3.77554	0.370618254	-0.31089908	-0.9504429	87	1	148	1155	1.375	159.3334	12.284085	2	4	1	1	8.1341742721379
806	0	194577.5	6770172.5	567.846748	34.153755	146.37984	0.31703183	-3.628241539	-0.68930125	-0.72447485	89	2	190	841	1.4324324	127.547104	19.195211	2	4	1	1	4.69134788222914
807	0	203457.5	6879867.5	667.0313428	27.328768	166.73788	-1.741242	3.812117338	0.9827121	-0.18514028	93	1	169	1522	1.7222222	93.6942	8.051736	3	4	1	1	2.56494935746154
808	0	208017.5	6752592.5	677.1161377	26.721188	162.74683	0.6934741	0.661608875	-0.34355414	0.93913287	84	1	135	814	1.4054054	144.81729	9.947624	2	4	1	1	2.07944154167984
809	0	208342.5	6867452.5	620.9103662	37.72744	156.7894	0.25469312	1.012437224	0.37083974	0.9286969	96	1	132	1855	1.6818181	96.9711	9.698706	1	2	0	5	4.4188406077966
810	0	218702.5	6732987.5	638.5561572	23.681639	153.5398	-6.1808205	5.025859356	-0.6387352	-0.7694267	40	2	117	466	1.244898	150.4588	11.674861	2	4	0	1	1.79175946922805
811	0	133387.5	6733092.5	674.8553833	27.044228	155.97806	1.3077775	1.16045332	0.34971404	-0.9368565	0	2	0	0	1.195122	125.0597	12.107419	3	3	0	1	2.70805020110221
812	0	142457.5	6880847.5	636.0059717	29.709589	170.76819	-1.8379514	1.863396287	0.7147736	0.6993559	92	2	136	1167	1.2368422	74.2981	9.712628	2	4	0	1	2.89037175789616
813	0	182962.5	6728817.5	843.1971143	44.382904	141.59691	-9.223315	10.07981014	-0.6913684	-0.7225024	43	1	108	280	1.4102564	115.355896	9.995002	2	5	0	1	2.19722457733622
814	0	277932.5	6870557.5	756.9024731	30.79313	138.83342	1.4084808	-0.133042663	0.7776622	-0.6286824	51	2	210	415	1.3673469	127.6737	15.147203	2	4	0	1	3.89182029811063
815	0	113532.5	6792867.5	769.168125	38.64153	163.86783	1.8942444	0.895738602	0.08553926	-0.9963348	42	3	55	568	1.0571429	99.3257	5.8236847	1	4	0	5	4.83628190695148
816	0	275747.5	6721562.5	744.6771436	22.138943	148.76071	1.0398487	0.647739351	0.95927685	0.28246748	90	1	164	1469	1.7254902	144.8829	12.870289	1	4	0	5	3.80666248977032
817	0	91482.5	6795107.5	752.5124072	26.153042	144.11224	0.40507907	1.368721604	-0.96399504	0.2659202	79	3	102	1502	0.9649123	66.017	10.605728	3	3	0	4	7.49052940206071
818	0	217782.5	6760142.5	783.0295825	24.080706	147.76741	-0.04677591	-1.17624855	-0.998174	0.06040376	75	1	134	766	1.3111111	143.3394	15.560488	2	4	1	1	2.39789527279837
819	0	220137.5	6750702.5	738.6131299	25.734674	150.04347	-4.3719707	-0.11995896	-0.82072115	-0.571329	68	1	145	1200	1.3023256	153.2327	9.935284	2	4	1	1	3.13549421592915
820	0	213897.5	6730772.5	770.7540015	23.177002	151.25568	1.9663063	0.059441075	0.8925186	-0.4510106	84	1	205	872	1.25	152.7969	12.914209	2	4	1	1	3.09104245335832
821	0	214927.5	6762387.5	794.1133838	32.26549	150.20229	1.2106068	-1.189109921	0.4672064	-0.8841483	60	1	159	1072	1.3255814	145.497	16.265095	2	4	1	1	2.89037175789616
822	0	200642.5	6764117.5	668.3017017	27.647327	158.96545	1.170215	-1.381366968	-0.9554557	-0.2951345	96	1	212	1166	1.375	149.6159	16.81173	3	4	1	1	6.4085287910595
823	0	225912.5	6699082.5	659.952002	35.5453	146.75458	-6.2513604	0.327292025	0.84660244	-0.5322258	76	1	204	821	1.5714285	151.2394	11.037487	2	4	1	1	2.484906649788
824	0	200007.5	6756192.5	540.1238721	28.501823	166.87386	-2.5416925	1.443483233	0.42671928	-0.90438414	98	3	125	2125	1.3157895	152.4639	9.502704	3	2	0	1	8.28223006329669
825	0	204052.5	6875587.5	647.619248	26.899645	162.54694	-0.28662178	-1.012354255	0.8123224	0.5832087	98	1	194	1712	1.65	89.6206	7.8176365	3	4	1	1	5.7037824746562
826	0	169332.5	6742482.5	658.2369336	27.9407	152.64905	2.719079	-4.186253071	-0.3520698	0.93597376	89	1	165	1193	1.4473684	117.8296	9.4363365	2	4	1	1	4.89783979995091
827	0	172472.5	6741887.5	775.0926172	21.726418	153.7966	-2.2914066	1.059511304	0.8514464	0.52444166	85	1	173	707	1.3902439	116.5857	10.278476	2	4	0	1	3.95124371858143
828	0	163622.5	6794347.5	687.8193286	20.005127	153.0322	-1.5045608	0.590429425	0.8677211	-0.4970514	51	1	113	745	1.5121951	116.5896	13.760125	2	4	1	1	4.62497281328427
829	0	230457.5	6726257.5	676.170415	24.054304	156.11028	-0.6110209	1.411576748	-0.9544778	-0.298282	43	2	115	375	1.4042553	169.8886	12.0729685	2	4	1	1	2.94443897916644
830	0	214222.5	6846892.5	516.8017798	30.687237	167.72491	1.681342	-1.486187339	0.001481718	0.9999989	95	2	123	1293	1.3529412	131.638	10.537846	2	4	1	1	4.35670882668959
831	0	156677.5	6796892.5	623.8370825	41.902752	161.74269	-5.477924	1.732290745	0.078156225	-0.99694115	100	3	131	2217	1.4324324	137.5289	11.520849	3	5	0	4	9.30801139914963
832	0	219092.5	6741332.5	566.1599756	29.266792	150.82625	-7.4967217	-3.707424641	-0.26925933	-0.9630677	73	2	155	658	1.2820513	154.8291	8.239192	2	4	1	1	5.17048399503815
833	0	191987.5	6900372.5	664.0211426	33.53116	158.70891	1.2393144	-1.170128942	-0.135468	-0.9907817	93	3	104	1665	1.68	96.2396	7.586568	1	4	0	5	5.70044357339069
834	0	223497.5	6750322.5	654.5072168	36.023552	146.06021	-0.27230805	-1.300931096	-0.040212125	-0.99919116	96	2	203	1109	1.2954545	157.4436	12.566809	2	2	1	1	2.56494935746154
835	0	137702.5	6735242.5	548.9391797	33.974316	161.88162	0.6787014	-1.732753634	-0.56148523	-0.8274868	100	2	213	1192	1.1944444	128.325	12.861101	1	4	0	5	4.98360662170834
836	0	206492.5	6836097.5	656.2134326	36.516815	162.46097	3.3520155	-3.127994299	0.99024904	-0.13930823	92	1	130	1841	1.2424242	130.1451	11.660486	3	2	1	1	4.72738781871234
837	0	255717.5	6747842.5	511.8512427	34.542088	145.03851	-9.341018	3.189695597	0.52360517	-0.8519611	10	3	59	593	1.2954545	163.1393	14.782863	3	4	1	1	4.7361984483945
838	0	203422.5	6864637.5	691.2106274	35.985638	177.8181	-0.6432378	0.601557136	-0.9112976	-0.41174832	100	2	163	1360	1.6206896	108.601	11.800081	1	2	1	5	4.96284463025991
839	0	217837.5	6839182.5	698.9026563	31.92736	146.53616	-3.037769	0.870668471	0.97496116	-0.22237532	92	1	198	1154	1.3409091	112.5681	11.804349	3	2	1	1	4.17438726989564
840	0	145297.5	6800977.5	645.6143604	28.480839	164.73878	-2.164946	0.127456188	-0.98015517	0.19823171	26	3	77	1187	1.4358975	132.5165	9.891644	2	2	0	1	3.04452243772342
841	0	206457.5	6866742.5	754.0008398	37.954098	164.52046	-1.986361	2.393912315	-0.6411981	-0.76737535	96	2	149	937	1.5925926	96.284996	10.372998	1	3	1	5	5.52146091786225
842	0	151647.5	6797857.5	588.200061	26.022346	165.52103	0.98607355	-0.027197918	-0.9680993	-0.25056696	98	2	134	1124	1.4545455	134.3757	12.240786	3	2	0	1	2.39789527279837
843	0	204182.5	6833807.5	599.9604517	32.48265	155.03453	2.3068783	1.444671273	0.9996718	-0.025616389	67	3	150	1088	1.3055556	125.7684	13.248185	3	2	0	2	4.30406509320417
844	0	231362.5	6701712.5	595.0754272	30.76306	148.52727	7.699268	-1.805585623	0.03704543	0.9993136	90	1	205	932	1.6279069	150.5613	12.679235	2	4	0	1	3.43398720448515
845	0	208277.5	6836557.5	599.2750195	25.505135	162.42769	3.1941977	-8.932570457	0.78454274	-0.62007475	51	1	127	731	1.1538461	127.3666	11.86192	3	2	1	2	8.15190987294091
847	0	220257.5	6760612.5	531.7965454	29.312777	142.73468	2.004292	-3.547846556	-0.5150063	-0.8571864	100	1	178	1655	1.3076923	142.4679	17.831192	2	5	1	1	6.26339826259162
848	0	184937.5	6883127.5	768.9188794	36.87537	172.18018	-1.3434347	1.447532058	0.9655616	0.26017433	100	3	106	1811	1.6829268	121.3369	9.970549	3	2	0	1	4.29045944114839
849	0	198807.5	6765967.5	714.507041	32.723755	156.39124	-0.55094355	5.805970669	-0.011684478	-0.99993175	79	1	230	771	1.3636364	139.6993	19.01562	2	4	1	1	2.30258509299405
850	0	213252.5	6853122.5	744.8639063	28.184622	176.27742	-0.9560232	0.351261944	-0.99949753	-0.0316972	100	2	169	1141	1.5	128.4466	10.6569195	1	4	1	5	2.94443897916644
851	0	163182.5	6796372.5	543.8573145	27.452381	149.34824	0.5896505	0.571681738	-0.9024397	-0.43081608	93	2	129	891	1.5142857	117.9818	12.854624	2	4	1	1	5.79909265446053
852	0	189647.5	6901997.5	945.96125	41.302174	164.35161	2.3175402	-0.940858185	0.8086408	0.58830273	53	3	68	898	1.6363636	100.1695	7.127626	2	4	1	1	3.95124371858143
853	0	160642.5	6796017.5	540.2760132	24.877426	155.5337	-5.088008	8.284237862	0.97597635	0.21787639	100	3	107	2206	1.4848485	128.0291	13.3690195	1	4	1	5	3.2188758248682
854	0	91542.5	6795897.5	501.8036377	36.508354	144.11224	-1.2620779	-2.347366095	-0.9270074	0.37504312	98	3	101	1450	0.9649123	66.017	10.605728	2	3	0	1	6.70318811324086
855	0	155947.5	6796552.5	569.1980786	33.43285	162.9201	2.5773027	-1.565128922	0.21590735	-0.97641385	0	3	44	471	1.55	139.1549	11.520849	3	2	0	4	6.37331978957701
856	0	202557.5	6880882.5	924.3365991	47.314857	172.76436	-4.9094706	0.486066312	-0.6248069	-0.78077936	34	2	66	296	1.64	97.2732	8.322902	1	4	0	5	6.21460809842219
857	0	199467.5	6864162.5	812.4894214	39.793438	191.97237	-0.58156425	5.392586231	0.21725056	0.9761159	73	3	93	933	1.7142857	109.629395	10.974716	2	4	1	1	6.89568269774787
858	0	94687.5	6798817.5	606.6918823	35.463264	145.29755	0.2189146	0.138016164	-0.82987976	-0.5579423	76	2	139	575	1.25	72.421196	8.477027	1	4	0	5	4.969813299576
859	0	208557.5	6852207.5	542.2249146	32.86112	190.81718	1.6419058	-1.991785526	-0.94716656	-0.32074204	100	2	173	1197	1.45	155.7825	11.474576	1	4	0	5	6.93537044601511
