ID	landslide	x	y	elevation	slope	relprecip	profcurv	plancurv	aspect_sin	aspect_cos	groundwater	precip	max_precip_3h	deposit_thickness	bedrock2	landforms2	deposit2	LogFlow
773	0	258632.5	6683632.5	477.5649146	30.152702	118.826744	0.8612695	-1.9375	0.9718103	-0.23576431	1.6829268	119.4411	15.531203	1	4	1	5	2.56494935746154
774	0	92817.5	6812092.5	638.4653906	33.26679	116.493996	-6.828656	0.104331985	-0.87726736	-0.48000208	1.137931	87.0846	6.7064404	1	4	0	5	4.62497281328427
775	0	200632.5	6703302.5	529.0509497	26.607227	122.7684	1.1366088	-0.319777876	0.6390755	0.769144	1.1818181	119.5811	14.686411	2	4	1	1	3.66356164612965
776	0	182137.5	6721592.5	572.7860864	31.626577	133.35687	-5.1019597	2.09162426	-0.993465	-0.11413726	1.275	107.3185	9.2515135	2	3	1	1	4.46590811865458
777	0	188452.5	6772692.5	484.9541199	25.255863	138.22144	-0.9794768	2.293701887	-0.72642946	0.687241	1.4411764	116.2043	13.5244255	2	4	1	1	2.39789527279837
778	0	259102.5	6701292.5	624.529126	28.943583	133.47337	6.2444234	0.079247594	0.98420286	0.17704445	1.8372093	114.3879	17.137127	2	2	1	1	1.79175946922805
779	0	261937.5	6698147.5	574.2792505	24.51801	131.29991	-0.2669969	2.153022766	0.5249112	0.851157	1.8571428	120.764206	20.728954	2	4	1	1	3.49650756146648
780	0	166897.5	6791972.5	644.0733325	35.86324	151.15077	2.29193	-1.422533035	-0.037708703	0.9992888	1.4285715	117.4395	15.808265	3	2	1	1	8.58335539366991
781	0	93252.5	6802942.5	537.2653247	34.340595	139.48767	-0.09997634	2.391215086	-0.21887045	0.9757539	0.9104478	78.4255	8.254237	1	3	1	5	8.87933317478603
782	0	87717.5	6793247.5	597.0828271	34.221207	140.81712	-2.2281437	0.737227321	-0.90481806	0.42579845	0.94827586	80.3949	8.777777	3	3	0	4	5.38449506278909
783	0	228142.5	6729197.5	639.4531567	34.91294	155.01472	2.2793305	1.45542419	-0.9150071	-0.40343773	1.3829787	166.9495	12.041543	2	4	1	1	2.94443897916644
784	0	197047.5	6706257.5	559.4460181	45.055634	122.29045	-9.553527	2.371658564	0.9957774	-0.09180017	1.1777778	116.411606	12.956433	1	4	1	5	4.17438726989564
785	0	264682.5	6688752.5	552.7582739	34.26666	121.00055	4.620092	1.282474756	-0.86976266	0.49347025	1.7619047	124.28841	22.548084	1	4	1	5	6.98471632011827
786	0	271337.5	6885497.5	738.2971191	38.196087	122.70885	0.085890055	0.799972117	-0.5797597	-0.8147875	1.2826087	97.135	9.987695	3	4	0	1	5.29330482472449
787	0	148662.5	6861757.5	648.2427344	37.798504	152.91212	-0.26531234	1.347207189	0.44716212	-0.8944529	1.2903225	65.7363	10.751837	1	2	0	5	4.99043258677874
788	0	283062.5	6723352.5	674.6224365	35.2987	131.59486	9.143389	-5.377636909	-0.5320832	-0.8466921	1.5208334	149.72119	14.267102	1	4	0	5	2.63905732961526
789	0	177222.5	6727122.5	587.2638965	35.389027	142.7816	-1.9260463	-5.848331451	-0.38179025	0.924249	1.6363636	112.426605	10.035926	1	4	1	5	8.859647499715
790	0	281297.5	6727177.5	547.4393213	32.756405	137.98666	5.4760275	-4.898230076	0.66422915	0.747529	1.3888888	144.2263	15.743876	2	2	1	1	5.50938833662798
791	0	267827.5	6837457.5	722.165835	37.892384	110.833015	0.01002236	-0.473581165	0.40414828	-0.9146935	1.6578947	100.341995	20.529331	3	4	0	2	4.91265488573605
792	0	181617.5	6714752.5	641.3537842	35.290775	126.58459	-5.1331754	-2.073087215	0.7658718	0.6429933	1.2051282	113.483505	11.323307	2	4	0	1	3.66356164612965
793	0	175382.5	6740847.5	614.9825513	37.744736	155.21799	-0.9056128	1.424465299	-0.63977563	-0.7685617	1.5862069	112.9164	10.200431	2	5	1	1	4.77912349311153
794	0	105117.5	6806547.5	637.8137524	39.277203	152.93854	2.0253122	0.871591389	-0.2135016	0.9769427	1.097561	113.496895	8.163528	1	4	0	5	4.49980967033027
795	0	153497.5	6759547.5	676.8897974	31.323713	130.0704	0.6988297	-0.133387059	0.80752873	0.58982825	1.4615384	134.54091	9.374128	3	4	0	4	2.56494935746154
796	0	272857.5	6882827.5	771.6380762	32.605877	126.96383	-1.427602	1.805464387	0.32487947	0.9457554	1.3636364	114.6149	9.354322	2	4	1	1	5.57972982598622
797	0	132412.5	6884972.5	781.2642065	34.38694	128.21855	-0.20840779	-0.663622618	-0.14877702	-0.98887074	1.0769231	50.246098	10.132966	2	4	1	1	7.00669522683704
798	0	127222.5	6741027.5	779.9287695	33.200863	120.35192	0.48257047	0.614963055	-0.5869386	-0.8096314	1.22	108.4239	13.14186	3	4	1	4	5.78074351579233
799	0	161327.5	6752002.5	747.4708618	35.98292	144.60086	0.43379456	-0.077875368	0.5701089	0.82156914	1.4857143	123.5665	8.544281	3	4	1	1	5.73009978297357
800	0	204762.5	6874002.5	825.783728	29.230867	163.26508	-1.3554636	1.167134047	0.7578787	0.6523954	1.6666666	89.3681	8.3042755	2	4	0	1	5.52146091786225
801	0	95812.5	6791587.5	769.6457202	30.363464	150.74161	-3.70987	2.19701457	0.67277855	0.7398439	1.048387	79.7967	9.014482	1	3	0	5	5.48479693349065
802	0	140632.5	6881322.5	689.4794629	30.920078	159.91681	-2.5025935	0.36423257	0.20046178	0.9797015	1.2258065	73.0701	9.638286	2	4	1	1	4.44265125649032
803	0	202982.5	6740252.5	802.7380347	27.629572	164.64241	-1.4261172	1.398882866	0.9723322	0.23360248	1.326087	166.3902	11.525919	3	4	0	1	3.73766961828337
804	0	212972.5	6719817.5	825.5251343	32.172325	148.88737	1.7745138	-1.201501727	0.95077044	0.30989605	1.2985075	175.38121	16.444944	2	4	0	1	4.92725368515721
805	0	206792.5	6745842.5	714.5313574	25.405682	165.14473	3.77554	0.370618254	-0.31089908	-0.9504429	1.375	159.3334	12.284085	2	4	1	1	8.1341742721379
806	0	194577.5	6770172.5	567.846748	34.153755	146.37984	0.31703183	-3.628241539	-0.68930125	-0.72447485	1.4324324	127.547104	19.195211	2	4	1	1	4.69134788222914
807	0	203457.5	6879867.5	667.0313428	27.328768	166.73788	-1.741242	3.812117338	0.9827121	-0.18514028	1.7222222	93.6942	8.051736	3	4	1	1	2.56494935746154
808	0	208017.5	6752592.5	677.1161377	26.721188	162.74683	0.6934741	0.661608875	-0.34355414	0.93913287	1.4054054	144.81729	9.947624	2	4	1	1	2.07944154167984
809	0	208342.5	6867452.5	620.9103662	37.72744	156.7894	0.25469312	1.012437224	0.37083974	0.9286969	1.6818181	96.9711	9.698706	1	2	0	5	4.4188406077966
810	0	218702.5	6732987.5	638.5561572	23.681639	153.5398	-6.1808205	5.025859356	-0.6387352	-0.7694267	1.244898	150.4588	11.674861	2	4	0	1	1.79175946922805
811	0	133387.5	6733092.5	674.8553833	27.044228	155.97806	1.3077775	1.16045332	0.34971404	-0.9368565	1.195122	125.0597	12.107419	3	3	0	1	2.70805020110221
812	0	142457.5	6880847.5	636.0059717	29.709589	170.76819	-1.8379514	1.863396287	0.7147736	0.6993559	1.2368422	74.2981	9.712628	2	4	0	1	2.89037175789616
813	0	182962.5	6728817.5	843.1971143	44.382904	141.59691	-9.223315	10.07981014	-0.6913684	-0.7225024	1.4102564	115.355896	9.995002	2	5	0	1	2.19722457733622
814	0	277932.5	6870557.5	756.9024731	30.79313	138.83342	1.4084808	-0.133042663	0.7776622	-0.6286824	1.3673469	127.6737	15.147203	2	4	0	1	3.89182029811063
815	0	113532.5	6792867.5	769.168125	38.64153	163.86783	1.8942444	0.895738602	0.08553926	-0.9963348	1.0571429	99.3257	5.8236847	1	4	0	5	4.83628190695148
816	0	275747.5	6721562.5	744.6771436	22.138943	148.76071	1.0398487	0.647739351	0.95927685	0.28246748	1.7254902	144.8829	12.870289	1	4	0	5	3.80666248977032
817	0	91482.5	6795107.5	752.5124072	26.153042	144.11224	0.40507907	1.368721604	-0.96399504	0.2659202	0.9649123	66.017	10.605728	3	3	0	4	7.49052940206071
818	0	217782.5	6760142.5	783.0295825	24.080706	147.76741	-0.04677591	-1.17624855	-0.998174	0.06040376	1.3111111	143.3394	15.560488	2	4	1	1	2.39789527279837
819	0	220137.5	6750702.5	738.6131299	25.734674	150.04347	-4.3719707	-0.11995896	-0.82072115	-0.571329	1.3023256	153.2327	9.935284	2	4	1	1	3.13549421592915
820	0	213897.5	6730772.5	770.7540015	23.177002	151.25568	1.9663063	0.059441075	0.8925186	-0.4510106	1.25	152.7969	12.914209	2	4	1	1	3.09104245335832
821	0	214927.5	6762387.5	794.1133838	32.26549	150.20229	1.2106068	-1.189109921	0.4672064	-0.8841483	1.3255814	145.497	16.265095	2	4	1	1	2.89037175789616
822	0	200642.5	6764117.5	668.3017017	27.647327	158.96545	1.170215	-1.381366968	-0.9554557	-0.2951345	1.375	149.6159	16.81173	3	4	1	1	6.4085287910595
823	0	225912.5	6699082.5	659.952002	35.5453	146.75458	-6.2513604	0.327292025	0.84660244	-0.5322258	1.5714285	151.2394	11.037487	2	4	1	1	2.484906649788
824	0	200007.5	6756192.5	540.1238721	28.501823	166.87386	-2.5416925	1.443483233	0.42671928	-0.90438414	1.3157895	152.4639	9.502704	3	2	0	1	8.28223006329669
825	0	204052.5	6875587.5	647.619248	26.899645	162.54694	-0.28662178	-1.012354255	0.8123224	0.5832087	1.65	89.6206	7.8176365	3	4	1	1	5.7037824746562
826	0	169332.5	6742482.5	658.2369336	27.9407	152.64905	2.719079	-4.186253071	-0.3520698	0.93597376	1.4473684	117.8296	9.4363365	2	4	1	1	4.89783979995091
827	0	172472.5	6741887.5	775.0926172	21.726418	153.7966	-2.2914066	1.059511304	0.8514464	0.52444166	1.3902439	116.5857	10.278476	2	4	0	1	3.95124371858143
828	0	163622.5	6794347.5	687.8193286	20.005127	153.0322	-1.5045608	0.590429425	0.8677211	-0.4970514	1.5121951	116.5896	13.760125	2	4	1	1	4.62497281328427
829	0	230457.5	6726257.5	676.170415	24.054304	156.11028	-0.6110209	1.411576748	-0.9544778	-0.298282	1.4042553	169.8886	12.0729685	2	4	1	1	2.94443897916644
830	0	214222.5	6846892.5	516.8017798	30.687237	167.72491	1.681342	-1.486187339	0.001481718	0.9999989	1.3529412	131.638	10.537846	2	4	1	1	4.35670882668959
831	0	156677.5	6796892.5	623.8370825	41.902752	161.74269	-5.477924	1.732290745	0.078156225	-0.99694115	1.4324324	137.5289	11.520849	3	5	0	4	9.30801139914963
832	0	219092.5	6741332.5	566.1599756	29.266792	150.82625	-7.4967217	-3.707424641	-0.26925933	-0.9630677	1.2820513	154.8291	8.239192	2	4	1	1	5.17048399503815
833	0	191987.5	6900372.5	664.0211426	33.53116	158.70891	1.2393144	-1.170128942	-0.135468	-0.9907817	1.68	96.2396	7.586568	1	4	0	5	5.70044357339069
834	0	223497.5	6750322.5	654.5072168	36.023552	146.06021	-0.27230805	-1.300931096	-0.040212125	-0.99919116	1.2954545	157.4436	12.566809	2	2	1	1	2.56494935746154
835	0	137702.5	6735242.5	548.9391797	33.974316	161.88162	0.6787014	-1.732753634	-0.56148523	-0.8274868	1.1944444	128.325	12.861101	1	4	0	5	4.98360662170834
836	0	206492.5	6836097.5	656.2134326	36.516815	162.46097	3.3520155	-3.127994299	0.99024904	-0.13930823	1.2424242	130.1451	11.660486	3	2	1	1	4.72738781871234
837	0	255717.5	6747842.5	511.8512427	34.542088	145.03851	-9.341018	3.189695597	0.52360517	-0.8519611	1.2954545	163.1393	14.782863	3	4	1	1	4.7361984483945
838	0	203422.5	6864637.5	691.2106274	35.985638	177.8181	-0.6432378	0.601557136	-0.9112976	-0.41174832	1.6206896	108.601	11.800081	1	2	1	5	4.96284463025991
839	0	217837.5	6839182.5	698.9026563	31.92736	146.53616	-3.037769	0.870668471	0.97496116	-0.22237532	1.3409091	112.5681	11.804349	3	2	1	1	4.17438726989564
840	0	145297.5	6800977.5	645.6143604	28.480839	164.73878	-2.164946	0.127456188	-0.98015517	0.19823171	1.4358975	132.5165	9.891644	2	2	0	1	3.04452243772342
841	0	206457.5	6866742.5	754.0008398	37.954098	164.52046	-1.986361	2.393912315	-0.6411981	-0.76737535	1.5925926	96.284996	10.372998	1	3	1	5	5.52146091786225
842	0	151647.5	6797857.5	588.200061	26.022346	165.52103	0.98607355	-0.027197918	-0.9680993	-0.25056696	1.4545455	134.3757	12.240786	3	2	0	1	2.39789527279837
843	0	204182.5	6833807.5	599.9604517	32.48265	155.03453	2.3068783	1.444671273	0.9996718	-0.025616389	1.3055556	125.7684	13.248185	3	2	0	2	4.30406509320417
844	0	231362.5	6701712.5	595.0754272	30.76306	148.52727	7.699268	-1.805585623	0.03704543	0.9993136	1.6279069	150.5613	12.679235	2	4	0	1	3.43398720448515
845	0	208277.5	6836557.5	599.2750195	25.505135	162.42769	3.1941977	-8.932570457	0.78454274	-0.62007475	1.1538461	127.3666	11.86192	3	2	1	2	8.15190987294091
846	0	137232.5	6885057.5	639.4701172	26.44409	149.88692	5.2842903	-3.666305542	-0.10634763	-0.99432904	1.3181819	58.3497	9.088433	3	4	1	1	4.31748811353631
847	0	220257.5	6760612.5	531.7965454	29.312777	142.73468	2.004292	-3.547846556	-0.5150063	-0.8571864	1.3076923	142.4679	17.831192	2	5	1	1	6.26339826259162
848	0	184937.5	6883127.5	768.9188794	36.87537	172.18018	-1.3434347	1.447532058	0.9655616	0.26017433	1.6829268	121.3369	9.970549	3	2	0	1	4.29045944114839
849	0	198807.5	6765967.5	714.507041	32.723755	156.39124	-0.55094355	5.805970669	-0.011684478	-0.99993175	1.3636364	139.6993	19.01562	2	4	1	1	2.30258509299405
850	0	213252.5	6853122.5	744.8639063	28.184622	176.27742	-0.9560232	0.351261944	-0.99949753	-0.0316972	1.5	128.4466	10.6569195	1	4	1	5	2.94443897916644
851	0	163182.5	6796372.5	543.8573145	27.452381	149.34824	0.5896505	0.571681738	-0.9024397	-0.43081608	1.5142857	117.9818	12.854624	2	4	1	1	5.79909265446053
852	0	189647.5	6901997.5	945.96125	41.302174	164.35161	2.3175402	-0.940858185	0.8086408	0.58830273	1.6363636	100.1695	7.127626	2	4	1	1	3.95124371858143
853	0	160642.5	6796017.5	540.2760132	24.877426	155.5337	-5.088008	8.284237862	0.97597635	0.21787639	1.4848485	128.0291	13.3690195	1	4	1	5	3.2188758248682
854	0	91542.5	6795897.5	501.8036377	36.508354	144.11224	-1.2620779	-2.347366095	-0.9270074	0.37504312	0.9649123	66.017	10.605728	2	3	0	1	6.70318811324086
855	0	155947.5	6796552.5	569.1980786	33.43285	162.9201	2.5773027	-1.565128922	0.21590735	-0.97641385	1.55	139.1549	11.520849	3	2	0	4	6.37331978957701
856	0	202557.5	6880882.5	924.3365991	47.314857	172.76436	-4.9094706	0.486066312	-0.6248069	-0.78077936	1.64	97.2732	8.322902	1	4	0	5	6.21460809842219
857	0	199467.5	6864162.5	812.4894214	39.793438	191.97237	-0.58156425	5.392586231	0.21725056	0.9761159	1.7142857	109.629395	10.974716	2	4	1	1	6.89568269774787
858	0	94687.5	6798817.5	606.6918823	35.463264	145.29755	0.2189146	0.138016164	-0.82987976	-0.5579423	1.25	72.421196	8.477027	1	4	0	5	4.969813299576
859	0	208557.5	6852207.5	542.2249146	32.86112	190.81718	1.6419058	-1.991785526	-0.94716656	-0.32074204	1.45	155.7825	11.474576	1	4	0	5	6.93537044601511
860	0	95467.5	6787972.5	517.0328906	37.501053	149.3931	-0.060160413	-1.375189662	-0.9984735	0.055232547	0.97959185	100.3348	9.017859	3	3	0	4	4.20469261939097
861	0	211517.5	6760437.5	364.7539124	47.091434	156.0127	-23.343346	4.401518345	-0.4670493	-0.88423127	1.3793104	144.8831	12.509161	2	4	0	1	2.89037175789616
862	0	212397.5	6756587.5	666.9827881	40.83205	157.71802	1.7551448	-2.63956213	0.8121778	0.5834101	1.3095238	151.5385	10.188044	3	4	1	1	8.77338459677665
863	0	205482.5	6753587.5	502.5204346	30.653187	163.82082	1.7665551	-0.940485895	-0.9102296	0.4141039	1.3939394	145.7149	9.491182	2	4	1	1	3.93182563272433
864	0	218497.5	6852422.5	730.6224658	38.877728	153.24466	-3.439072	2.148711205	-0.5353869	-0.84460694	1.5	115.3026	12.6561985	2	2	1	1	2.39789527279837
865	0	166987.5	6796482.5	705.8747705	36.912155	142.49779	0.05264783	2.542511225	-0.6008612	-0.79935336	1.5897436	108.1315	14.537493	2	5	1	1	4.95582705760126
866	0	155517.5	6739432.5	594.1824121	25.752602	163.67435	4.098567	-4.627858639	-0.3579224	0.93375134	1.3793104	126.4685	9.890486	2	4	1	1	9.16910162395959
867	0	198622.5	6765737.5	584.6353101	29.202112	156.39124	-1.1907389	-0.135553405	-0.4307017	-0.9024944	1.3636364	139.6993	19.01562	3	4	1	1	4.48863636973214
868	0	97757.5	6797722.5	335.297002	40.644596	150.39752	-0.49425927	0.064485855	-0.7210865	-0.69284505	1.2	81.7503	9.558058	3	3	0	4	4.17438726989564
869	0	154302.5	6741512.5	520.8168896	29.582771	160.17162	2.7279725	-2.551226616	0.8930316	-0.44999403	1.4	122.2997	9.764259	2	4	0	1	4.39444915467244
870	0	227267.5	6732497.5	527.2034424	27.031757	153.63408	5.0423727	-0.706894755	-0.9583082	0.2857365	1.3421053	163.0544	10.415209	3	4	1	1	3.04452243772342
871	0	218532.5	6847182.5	536.133418	26.203022	149.92506	1.0043141	1.168630481	-0.23699212	0.97151154	1.2307693	109.2063	10.899333	2	2	1	5	4.53259949315326
872	0	208627.5	6763517.5	492.1132031	24.492723	156.264	1.7864507	1.619331598	0.997797	0.066341355	1.382353	144.9595	14.61851	2	4	1	1	6.96790920180188
873	0	171197.5	6743427.5	513.5040527	21.583	151.70073	-0.6047748	-0.2091351	-0.5722521	0.8200778	1.53125	115.312996	9.610877	3	4	1	1	4.0943445622221
874	0	138537.5	6734297.5	463.8711108	19.434982	165.63544	-5.8411407	3.639064074	0.35857025	-0.93350273	1.1875	130.1648	13.248278	3	4	0	1	2.77258872223978
875	0	226607.5	6707132.5	417.4993811	26.281784	154.56557	0.3813388	-0.026039114	0.6192072	-0.78522766	1.45	164.7498	13.686645	2	4	1	1	6.66185474054531
876	0	206337.5	6862542.5	534.9652026	24.430418	175.69733	0.15064418	-0.856162429	-0.49601734	0.8683126	1.7142857	114.7714	15.160361	2	3	1	1	5.68017260901707
877	0	205922.5	6749957.5	498.7886743	24.906843	165.24945	2.96649	-1.211166143	0.52186036	0.8530309	1.3888888	150.6925	9.507172	2	4	1	1	3.71357206670431
878	0	214447.5	6741252.5	504.4928625	23.333946	154.30556	1.3692333	0.659589648	0.9041655	0.42718232	1.2285714	150.1662	9.599626	2	4	0	1	5.98141421125448
879	0	175327.5	6728997.5	453.906593	28.365189	146.42473	-0.3414607	1.537284374	0.9998157	-0.019198235	1.8	110.4181	9.708464	3	5	1	1	3.43398720448515
880	0	247872.5	6728472.5	433.7263708	25.361382	152.32849	-1.9283273	0.776155114	-0.98891866	-0.14845839	1.3235294	155.1103	14.648612	2	4	1	1	2.39789527279837
881	0	209707.5	6759392.5	607.7894458	28.16864	158.8696	-5.7032905	1.914814949	-0.22945723	0.97331876	1.3714286	150.4592	11.646289	2	2	1	1	6.81454289725996
882	0	112217.5	6790357.5	541.1980347	29.5249	162.41263	-2.9558742	1.585190296	0.6849704	-0.72857094	1.0588236	107.3581	6.8410816	1	4	0	5	9.85497984847108
883	0	166547.5	6793577.5	459.0280042	33.37698	148.34277	-6.6225777	0.087134108	0.70303047	0.71115977	1.5151515	109.002	15.092586	3	4	1	1	5.58724865840025
884	0	157687.5	6742837.5	578.7438037	29.692501	158.54976	2.9367023	-2.312545776	0.09030602	-0.99591404	1.3928572	121.6581	8.999378	1	4	0	5	4.38202663467388
885	0	231427.5	6702307.5	576.0898804	25.343737	149.85013	-0.9429212	0.907479167	0.52350056	-0.85202533	1.6097561	153.8734	13.115431	2	4	0	1	2.83321334405622
886	0	164552.5	6750392.5	611.7828125	22.212835	146.05905	3.9951148	-1.581379414	0.5578485	0.82994276	1.4722222	119.5568	7.975605	3	4	1	1	3.8286413964891
887	0	118107.5	6790752.5	655.5186377	27.700588	158.4754	0.079546034	0.520131946	0.29081053	0.9567807	1.0877193	117.43919	6.652338	3	4	0	4	3.97029191355212
888	0	206927.5	6873802.5	568.3484619	23.162443	153.08292	-0.30804893	-0.190949321	-0.9357174	0.35275048	2	83.5006	7.98465	3	4	0	1	6.32793678372919
889	0	215637.5	6709377.5	478.5773425	28.379948	148.49152	-1.0984722	-15.30112839	0.6531626	-0.7572177	1.3414634	157.3369	10.673304	3	4	0	1	4.45434729625351
890	0	208737.5	6764377.5	455.1551025	24.684204	154.84717	-2.7690837	1.676492572	0.94278246	0.33340842	1.3939394	145.0394	15.506268	3	5	0	1	3.61091791264422
891	0	104452.5	6783867.5	513.0673218	33.618404	150.29805	0.36710933	0.526425719	0.88142633	-0.47232154	1	94.048004	8.929513	3	4	0	4	4.30406509320417
892	0	274697.5	6718162.5	522.38271	24.32066	145.7034	8.484638	-5.057608128	-0.7068961	0.70731735	1.6829268	143.31491	12.332381	2	4	0	1	10.1650437983368
893	0	207107.5	6870347.5	477.6238855	29.830997	153.42012	-1.1134231	1.244433284	-0.7588608	-0.65125287	1.6	86.4661	8.793667	2	4	1	4	8.61758136544751
894	0	231867.5	6694857.5	324.1049426	25.352737	135.37231	-0.21936339	-0.548020601	0.9954979	0.09478405	1.5	123.8011	10.082868	2	2	1	1	3.43398720448515
895	0	100782.5	6806262.5	652.5840112	38.576103	145.27084	1.1428558	-5.438833714	0.2587158	0.96595347	0.98039216	74.0505	7.0436525	1	4	0	5	6.60934924316738
896	0	216527.5	6837802.5	337.2204663	25.258392	148.23514	3.3342783	1.747764826	0.22355725	0.9746908	1.16	117.3238	11.626606	2	5	0	1	6.51025834052315
897	0	284102.5	6727302.5	487.3332935	33.50988	129.42879	0.09819783	0.618114829	-0.81635463	0.57755095	1.4210526	131.7844	13.211521	2	2	1	1	3.68887945411394
898	0	167082.5	6697287.5	499.301571	38.9281	102.28787	-4.3945837	0.279010206	0.96847934	-0.24909389	1.3333334	88.3227	6.9279013	2	3	1	1	4.31748811353631
899	0	76447.5	6804242.5	239.9817523	37.716446	111.44615	-0.7028151	1.355119467	0.32173404	-0.9468301	1	55.0663	6.534667	1	4	1	5	5.19295685089021
900	0	233717.5	6833382.5	188.9771393	20.919607	98.96167	2.898476	0.465153188	-0.9751742	0.22143912	1.4	75.032196	11.684321	3	4	0	2	3.76120011569356
901	0	274662.5	6660312.5	191.2997253	19.261368	98.37068	-3.2320547	-0.682940841	0.87782997	-0.4789724	1.1891892	97.3594	12.31455	3	4	1	2	2.484906649788
902	0	252052.5	6775572.5	380.27922	22.675257	100.74234	0.052875116	-0.57328701	0.6288455	0.77753025	1.4166666	105.8767	11.618492	2	4	1	1	5.66296048013595
903	0	294452.5	6886492.5	442.2356995	23.142649	86.581795	0.22354452	2.755946875	-0.9982063	0.059867337	1.1851852	75.2368	8.102164	3	4	0	2	3.97029191355212
904	0	195007.5	6662552.5	380.6996997	23.27126	97.62157	-3.7277927	3.938857794	-0.8608225	0.50890535	1.6046512	93.9203	13.232247	2	3	1	1	5.35658627467201
905	0	129582.5	6883702.5	583.9238599	27.485884	113.080795	-2.8003414	1.25710988	-0.8498807	0.52697515	1	48.4827	10.007204	3	4	0	1	8.57602797713713
906	0	242322.5	6669242.5	433.5166626	34.7279	110.00021	16.778969	3.047553778	-0.999122	-0.04189551	1.6216216	96.2828	11.044208	2	4	0	1	3.3322045101752
907	0	81037.5	6872907.5	480.8690308	40.397106	88.27428	1.3855461	-0.815508604	-0.9886167	-0.15045607	0.89261746	93.428505	10.192497	1	4	0	5	5.4553211153577
908	0	241532.5	6669462.5	401.0171863	41.58844	111.41568	3.9203997	-4.91898489	-0.6538272	0.75664395	1.6111112	95.4635	11.044208	3	3	1	4	2.30258509299405
909	0	160497.5	6696417.5	514.3030957	33.168182	105.73849	0.66028035	6.280646801	0.19350089	-0.9811001	1.3170732	86.719	7.016163	3	3	0	1	3.58351893845611
910	0	89847.5	6806482.5	510.9443372	38.52154	126.10847	-5.733407	-0.981746852	0.60736215	-0.79442513	0.962963	72.3271	7.1854086	3	4	0	4	4.26267987704132
911	0	129992.5	6885017.5	721.6404956	28.278524	116.43834	-0.21441182	-4.147956848	0.46112427	-0.8873356	1.1777778	45.5118	10.415682	2	4	0	1	8.99143781491923
912	0	233882.5	6799627.5	564.4443604	40.241158	107.176476	3.1324234	-0.21545738	0.5908799	0.8067595	1.3658537	129.3514	15.489322	1	2	0	5	5.47227067367148
913	0	196767.5	6686452.5	739.3052344	42.878433	103.74695	19.051146	-5.936491013	0.99872714	0.05043924	1.3636364	126.1103	10.488102	2	5	0	1	2.07944154167984
914	0	285247.5	6719172.5	643.1188721	30.987677	122.16326	-1.2491772	-1.691228032	0.9881276	-0.15363547	1.7083334	136.4946	16.905924	1	4	1	5	5.52545293913178
915	0	75207.5	6810102.5	301.5889478	32.00229	95.60797	6.5838847	-2.8025949	-0.52566177	0.85069364	1	64.1885	6.278702	1	4	0	5	4.06044301054642
916	0	135592.5	6942197.5	158.9092151	29.79865	106.336494	-2.459959	-0.281846136	0.13945341	-0.99022865	1.1276596	64.6932	7.064783	3	4	0	4	6.0137151560428
917	0	234007.5	6705057.5	321.5666235	43.88305	151.9286	-8.71286	0.14706631	-0.95449203	-0.2982365	1.6451613	144.94101	13.278607	2	4	0	1	3.04452243772342
918	0	193927.5	6714627.5	344.8676355	36.70875	129.66049	1.0687944	-3.015351057	-0.60460746	-0.7965236	1.3125	95.2041	11.979455	1	4	1	5	6.10924758276437
919	0	140987.5	6928147.5	974.7400928	50.725937	122.76264	13.346933	-1.938310742	0.8576023	0.5143134	0.9237288	66.9713	8.574707	2	4	0	5	5.4510384535657
920	0	119027.5	6817112.5	793.7990039	34.962746	135.21129	-5.0210843	3.105741739	0.6696058	0.74271667	1.2051282	97.583	8.90106	3	4	1	4	4.77912349311153
921	0	249942.5	6725477.5	437.6687671	25.081411	150.25696	1.2105775	-0.490989923	-0.98527753	-0.17096235	1.5675676	154.8259	14.174267	2	4	1	1	8.10892415597534
922	0	243357.5	6734157.5	425.4463806	34.431046	153.53201	3.1606703	-0.545794606	0.99217606	-0.12484652	1.2777778	152.7547	12.98824	2	4	1	1	3.29583686600433
923	0	198592.5	6865322.5	661.3419141	26.6065	195.74684	-2.5473752	1.911589622	0.68014944	0.7330735	1.6956521	108.0685	10.437804	2	4	1	1	3.36729582998647
924	0	205992.5	6853097.5	458.0778552	31.489655	195.59988	0.40721735	1.378418565	0.99103403	-0.13360973	1.4285715	163.5086	12.472503	3	4	0	1	3.55534806148941
925	0	142327.5	6881082.5	558.4975073	30.408278	170.82771	-0.35936883	-1.371351242	0.74891794	0.6626628	1.08	73.0187	9.712628	2	4	0	1	2.89037175789616
926	0	183057.5	6871907.5	416.3631506	28.240877	209.23753	-2.7404194	-0.592055202	-0.15217774	0.98835313	1.7142857	119.0574	9.177828	3	4	0	2	3.87120101090789
927	0	198292.5	6865957.5	730.3240381	40.374126	195.74684	-1.2580035	0.428422272	0.49814966	0.86709106	1.6956521	108.0685	10.238039	2	2	0	1	3.58351893845611
928	0	208547.5	6852287.5	571.7188403	27.309057	190.81718	1.3848362	-0.156101257	-0.99079925	0.1353399	1.45	155.7825	11.474576	1	2	0	5	4.8283137373023
929	0	201272.5	6854037.5	665.8676221	31.844332	198.09964	6.392078	-0.048010077	0.59900516	-0.8007452	1.6451613	162.53061	12.741948	3	2	0	1	9.25244154799482
